ссылаться_VERB	refer_NOUN
полаень_NOUN	polanyi_NOUN
способствовать_VERB	contribute_VERB
брендинг_NOUN	brand_VERB
многообразие_NOUN	diversity_NOUN
нуря_NOUN	nuri_NOUN
фолиньо_NOUN	foligno_ADV
установка_NOUN	installation_NOUN
плодородный_ADJ	fertile_NOUN
переносный_ADJ	portable_ADJ
бармен_NOUN	bartend_VERB
мотивировать_VERB	motivates_NOUN
шекспир_NOUN	shakespeare_ADV
сено_NOUN	hay_ADV
обмануть_VERB	cheat_NOUN
посещение_NOUN	visit_NOUN
содействовать_VERB	promote_NOUN
гимнастка_NOUN	gymnast_NOUN
братство_NOUN	brotherhood_NOUN
счастливый_VERB	happy_ADJ
сатанизм_NOUN	satanism_NOUN
сыпь_NOUN	rash_NOUN
анархист_NOUN	anarchist_NOUN
колдун_NOUN	warlock_VERB
сепаратистский_ADJ	secessionist_VERB
хименес_NOUN	jimnez_PROPN
какао_NOUN	cocoa_NOUN
жаботинский_ADJ	jabotinsky_ADV
велосипед_NOUN	bik_VERB
католик_NOUN	catholic_NOUN
стадо_NOUN	herd_ADV
банковский_NOUN	banke_VERB
притвор_NOUN	narthex_NOUN
нападение_NOUN	attack_NOUN
гетеросексуальный_ADJ	heterosexual_ADJ
босс_NOUN	boss_NOUN
британец_NOUN	briton_NOUN
предмет_NOUN	subject_VERB
причинение_NOUN	infliction_NOUN
близнец_NOUN	gemini_NOUN
крк_NOUN	krk_VERB
миллиард_NOUN	billion_NOUN
раса_NOUN	ra_NOUN
виртуальный_ADJ	virtual_ADJ
бервик_NOUN	berwick_VERB
археология_NOUN	archeology_NOUN
кадзь_NOUN	kaji_NOUN
позитивный_ADJ	positive_NOUN
марсианский_ADJ	martian_NOUN
дядя_NOUN	uncle_NOUN
берн_NOUN	bern_VERB
печать_VERB	sadness_NOUN
меттерний_ADJ	metternich_VERB
предосторожность_NOUN	precaution_NOUN
чеснка_NOUN	garlic_ADJ
халс_NOUN	hal_NOUN
смущать_VERB	confuse_NOUN
британец_NOUN	brit_NOUN
мендель_NOUN	mendel_NOUN
коммунистический_ADJ	communist_VERB
енох_NOUN	enoch_VERB
рубль_NOUN	rouble_NOUN
овраг_NOUN	gully_NOUN
исключение_NOUN	exception_NOUN
жак_NOUN	jacquet_VERB
шанхай_NOUN	shanghai_NOUN
удобный_ADJ	conveniend_ADJ
мезон_NOUN	maison_NOUN
джалать_VERB	jalal_ADJ
невер_NOUN	never_NOUN
чипсет_NOUN	chipset_NOUN
преднамеренно_ADV	intentionally_ADV
допуск_NOUN	admission_NOUN
санториень_NOUN	santorini_NOUN
бондарчук_NOUN	bondarchuk_VERB
перераспределение_NOUN	reallocation_NOUN
полет_NOUN	flight_NOUN
прыгать_VERB	jump_VERB
ясперс_NOUN	jasper_NOUN
мидзука_NOUN	mizuki_NOUN
дар_NOUN	gift_NOUN
однажды_ADV	once_ADV
риторический_ADJ	rhetorical_ADJ
кудрявец_NOUN	kudryavtsefifth_ADJ
капсула_NOUN	capsule_NOUN
край_NOUN	edge_NOUN
колесница_NOUN	chariot_NOUN
индейка_NOUN	turkey_NOUN
биометрический_ADJ	biometric_ADJ
висеть_VERB	hang_VERB
спорно_ADV	debatable_ADJ
дидактический_ADJ	didactic_ADJ
толпа_NOUN	mob_NOUN
херес_NOUN	jerez_PROPN
узнавать_VERB	recognizable_ADJ
реактор_NOUN	reactor_NOUN
операционный_ADJ	operate_VERB
граница_NOUN	boundary_NOUN
артигас_NOUN	artigas_NOUN
хороший_ADV	good_ADV
бросить_VERB	cast_NOUN
гифхорн_NOUN	gifhorn_VERB
марля_VERB	marly_ADV
подтвердить_VERB	confirm_VERB
меткалф_NOUN	metcalf_NOUN
сенешаль_NOUN	seneschal_ADJ
живот_NOUN	stomach_VERB
шедевр_NOUN	masterpiece_NOUN
смелость_NOUN	boldness_NOUN
лесник_NOUN	forester_NOUN
лейсь_NOUN	lacy_NOUN
отложить_VERB	postpone_VERB
наноматериал_NOUN	nanomaterial_NOUN
взлом_NOUN	break_VERB
кешь_NOUN	cashow_VERB
ат_NOUN	atc_ADJ
триест_NOUN	trieste_VERB
полоса_NOUN	stripe_NOUN
ложка_NOUN	spoon_NOUN
простата_NOUN	prostate_VERB
криминалист_NOUN	forensic_NOUN
крыса_NOUN	rat_ADV
матвей_NOUN	matveyefifth_ADJ
хельг_NOUN	helge_NOUN
красавчик_NOUN	handsome_NOUN
спенс_NOUN	spence_NOUN
психолог_NOUN	psychologist_NOUN
сарай_NOUN	she_VERB
клубень_NOUN	tuber_NOUN
франсуаз_NOUN	francoise_VERB
отходить_VERB	depart_VERB
повар_NOUN	chef_NOUN
планировщик_NOUN	planner_NOUN
романтически_ADV	romantically_ADV
делла_NOUN	dell_ADV
льготный_ADJ	concessional_ADJ
назарбаеть_VERB	nazarbayefifth_ADJ
свет_NOUN	lay_NOUN
демократический_ADJ	democratic_ADJ
лапа_NOUN	clutch_NOUN
сандомирский_ADJ	sandomierz_PROPN
каньона_NOUN	canyon_NOUN
ускорять_VERB	accelerate_NOUN
марка_NOUN	marek_VERB
монополизация_NOUN	monopolization_NOUN
невесомость_NOUN	weightlessness_NOUN
подорожниковый_ADJ	plantaginaceae_NOUN
ружомберка_NOUN	ruomberok_VERB
приветствие_NOUN	salutation_NOUN
андрес_NOUN	andr_NOUN
кастор_NOUN	castor_NOUN
гладиатор_NOUN	gladiator_NOUN
пастель_NOUN	pastel_NOUN
заболевание_NOUN	illness_NOUN
лез_VERB	lez_PROPN
изображение_NOUN	image_NOUN
вилла_NOUN	ville_NOUN
калория_NOUN	calory_NOUN
освобождение_NOUN	emancipation_NOUN
наклейка_NOUN	sticker_NOUN
аристотель_NOUN	aristotle_ADV
правда_NOUN	true_ADV
латт_NOUN	latte_NOUN
фанат_NOUN	fan_NOUN
курчат_NOUN	kurchatofifth_ADJ
фергал_VERB	fergal_ADJ
усач_NOUN	cerambycidae_NOUN
хирургия_NOUN	surgery_NOUN
собеседование_NOUN	interview_NOUN
камера_NOUN	chamber_NOUN
петтигрь_NOUN	pettigrow_VERB
сивас_NOUN	siva_NOUN
апологет_NOUN	apologist_NOUN
пэйсерс_NOUN	pacer_NOUN
удаленность_NOUN	remoteness_NOUN
куньмин_NOUN	kunm_VERB
отъезд_NOUN	departure_NOUN
обозрим_NOUN	foreseeable_ADJ
чех_NOUN	czech_NOUN
уже_ADV	already_ADV
противостояние_NOUN	opposition_NOUN
обратный_ADJ	inverse_VERB
вэнс_NOUN	vance_NOUN
гравитация_NOUN	gravitation_NOUN
отвлекать_VERB	distraction_NOUN
столица_NOUN	capital_NOUN
правило_NOUN	rule_NOUN
фактор_NOUN	factor_NOUN
преодоление_NOUN	bridge_VERB
каррь_NOUN	curry_NOUN
слупск_NOUN	supsk_VERB
пресечение_NOUN	suppresse_VERB
воссоздать_VERB	recreat_VERB
фрипп_NOUN	fripp_VERB
консерватор_NOUN	conservative_NOUN
дымчатый_ADJ	cloude_VERB
оплакивание_NOUN	lamentation_NOUN
константинович_NOUN	konstantinovich_VERB
эрмитаж_NOUN	hermitage_ADV
фунакось_NOUN	funakoshi_NOUN
поток_NOUN	fluxe_NOUN
стража_NOUN	custody_NOUN
торка_NOUN	torquay_ADV
скромный_ADJ	modest_VERB
никос_NOUN	niko_NOUN
незнание_NOUN	ignorance_NOUN
словарь_NOUN	dictionary_ADJ
собраться_VERB	gather_VERB
ружье_NOUN	shotgun_NOUN
рискнуть_VERB	risk_VERB
нога_NOUN	leg_NOUN
добыча_NOUN	spoil_NOUN
наводнение_NOUN	flood_ADV
кохема_NOUN	cochem_NOUN
сезонность_NOUN	seasonality_NOUN
партизан_NOUN	partisan_NOUN
носок_NOUN	sock_NOUN
сабатиень_NOUN	sabatini_NOUN
ампурьяс_NOUN	empry_NOUN
изгнание_NOUN	banishment_NOUN
мятеж_NOUN	rebellion_NOUN
объединение_NOUN	merge_VERB
азиат_NOUN	asian_NOUN
мазарь_NOUN	mazari_NOUN
савич_NOUN	savi_NOUN
амфитеатр_NOUN	amphitheatre_NOUN
атлас_NOUN	atla_NOUN
жесть_NOUN	yike_NOUN
обманывать_VERB	trick_VERB
флот_NOUN	fleet_VERB
сенья_NOUN	segni_NOUN
феттель_NOUN	vettel_ADV
диск_NOUN	disc_ADJ
сьенфуэгос_NOUN	cienfuego_NOUN
шокировать_VERB	shock_VERB
бернат_NOUN	bernat_ADV
схема_NOUN	scheme_NOUN
устойчивать_VERB	sustainable_ADJ
бёрч_NOUN	birch_VERB
выжжеть_VERB	scorch_VERB
изогнуть_VERB	curve_VERB
золотой_ADJ	golden_ADJ
искренний_NOUN	sincere_ADV
забывать_VERB	forget_NOUN
рассмотреть_VERB	review_VERB
буфера_NOUN	nips_NOUN
парад_NOUN	parake_NOUN
эрудиция_NOUN	erudition_NOUN
прощать_VERB	farewell_ADV
мисть_NOUN	misty_NOUN
гомоморфизм_NOUN	homomorphism_NOUN
мусора_NOUN	garbage_NOUN
щипцы_NOUN	forcep_NOUN
роман_NOUN	romance_NOUN
микроб_NOUN	microbe_NOUN
лос_NOUN	lo_NOUN
выполнить_VERB	fulfil_VERB
шовинизм_NOUN	chauvinism_NOUN
шектер_NOUN	schecter_NOUN
монета_NOUN	coin_NOUN
краз_NOUN	kraz_PROPN
согласование_NOUN	alignment_NOUN
кулак_NOUN	fist_NOUN
литавры_NOUN	timpani_NOUN
ограбление_NOUN	burglary_NOUN
сотрудничество_NOUN	collaboration_NOUN
вена_NOUN	vein_NOUN
эверетт_NOUN	everett_ADV
век_NOUN	age_NOUN
красный_ADJ	red_NOUN
педиатр_NOUN	pediatrician_NOUN
обогащение_NOUN	enrichment_NOUN
магнитогорск_NOUN	magnitogorsk_VERB
облако_ADV	cloud_ADV
шиллинг_NOUN	shilling_NOUN
лестница_NOUN	stairway_NOUN
виссесть_VERB	vissel_NOUN
менять_VERB	switch_VERB
стекло_NOUN	glass_NOUN
тесс_NOUN	tess_NOUN
возникнуть_VERB	arise_VERB
спать_VERB	slept_VERB
караок_NOUN	karaeak_VERB
архаичный_ADJ	archaic_ADJ
чеснок_NOUN	chesnokofifth_ADJ
алькараса_NOUN	alcaraz_PROPN
несогласие_NOUN	disagree_VERB
начальник_NOUN	warden_ADV
любичич_NOUN	thljubrd_NOUN
чанчж_NOUN	changzhi_NOUN
белград_NOUN	belgrake_ADV
эстетический_ADJ	aesthetic_ADJ
найдить_VERB	find_VERB
налогоплательщик_NOUN	taxpayer_NOUN
линдль_NOUN	lindley_NOUN
магнат_NOUN	magnate_VERB
махинация_NOUN	machination_NOUN
подвал_NOUN	cellar_NOUN
мошенник_NOUN	fraudst_NOUN
быстрый_ADJ	fast_VERB
аптека_NOUN	pharmacy_NOUN
сформировать_VERB	form_VERB
централизованно_ADV	centrally_ADV
делимость_NOUN	separability_NOUN
лапша_NOUN	noodle_NOUN
спичка_NOUN	match_NOUN
необычный_ADJ	unusual_ADJ
алек_NOUN	alec_ADJ
зауропод_NOUN	sauropod_NOUN
горбатай_ADJ	brokeback_VERB
гюнтер_NOUN	gunter_NOUN
садд_NOUN	sadd_ADV
шенк_NOUN	schenck_VERB
макфлай_NOUN	mcfly_ADV
пить_VERB	drank_VERB
ре_NOUN	remy_NOUN
принять_VERB	adopt_VERB
натура_NOUN	nature_NOUN
финик_NOUN	date_NOUN
винча_NOUN	vinci_NOUN
кмк_NOUN	kmc_ADJ
гуриель_NOUN	gurieli_NOUN
эрв_NOUN	herfifth_ADJ
пси_NOUN	psi_NOUN
петрь_NOUN	petri_NOUN
приобретение_NOUN	acquisition_NOUN
александровск_NOUN	alexandrovsk_VERB
бюрократия_NOUN	bureaucracy_NOUN
календарь_NOUN	calendar_NOUN
киль_NOUN	keel_NOUN
воскресенск_NOUN	voskresensk_VERB
паста_NOUN	paste_VERB
стимулировать_VERB	stimulate_VERB
мема_NOUN	meme_NOUN
достойный_ADJ	worthy_ADV
замена_NOUN	substitute_VERB
лорд_NOUN	lord_NOUN
фигурка_NOUN	figurine_NOUN
утешение_NOUN	consolation_NOUN
желать_VERB	wish_VERB
шёл_NOUN	plodd_VERB
увольнение_NOUN	dismissal_NOUN
тэг_NOUN	tag_NOUN
метеорит_NOUN	meteorite_NOUN
мешать_VERB	mix_VERB
дрозд_NOUN	drozdofifth_ADJ
дорн_NOUN	dorn_VERB
взаимоотношение_NOUN	relationship_NOUN
отдых_NOUN	vacation_NOUN
необратимо_ADJ	irreversibly_ADV
травма_NOUN	injury_NOUN
лейт_VERB	leyte_VERB
проверка_NOUN	inspection_NOUN
прочь_ADV	away_ADV
евгений_ADJ	yevgeni_NOUN
линди_NOUN	lindy_NOUN
перенести_VERB	reschedule_NOUN
голован_NOUN	golovanofifth_ADJ
хижина_NOUN	hut_NOUN
верник_NOUN	wernicke_VERB
шар_NOUN	balloon_NOUN
сантиень_NOUN	santini_NOUN
усталость_NOUN	weariness_NOUN
ил_NOUN	ile_ADJ
светлость_NOUN	lordship_NOUN
виталия_NOUN	vitaly_ADV
охотница_NOUN	huntress_NOUN
несовместимость_NOUN	incompatibility_NOUN
коррупция_NOUN	corruption_NOUN
насмешка_ADV	mockery_NOUN
прибыть_VERB	profit_NOUN
фонарик_NOUN	flashlight_ADV
фрески_ADV	mural_NOUN
взаимодействовать_VERB	interact_NOUN
негев_NOUN	negefifth_ADJ
барнс_NOUN	barne_NOUN
мэнсфилд_NOUN	mansfiold_NOUN
спор_NOUN	controversy_ADV
шутка_NOUN	kidd_VERB
погашение_NOUN	repayment_NOUN
либертас_NOUN	liberta_NOUN
родство_NOUN	affinity_NOUN
перегрев_NOUN	overheat_VERB
папа_NOUN	dad_NOUN
методологически_ADV	methodologically_ADV
мюзикл_NOUN	musical_NOUN
геллеспонт_NOUN	hellespont_NOUN
одеяло_NOUN	duvet_VERB
фридка_NOUN	frdek_VERB
арка_NOUN	arch_NOUN
отображение_NOUN	show_VERB
гс_NOUN	db_NOUN
раскаяться_VERB	repent_VERB
страх_NOUN	fear_NOUN
вымогательство_NOUN	extortion_NOUN
амбиция_NOUN	ambition_NOUN
джекилла_NOUN	jekyll_ADV
край_NOUN	krai_NOUN
терапевт_NOUN	therapist_NOUN
ястреб_NOUN	hawk_NOUN
рэп_NOUN	rap_VERB
продавец_NOUN	salesman_NOUN
дискриминация_NOUN	discrimination_NOUN
суахить_VERB	swahili_NOUN
мемля_NOUN	memel_NOUN
пресль_VERB	presley_ADV
существенный_ADJ	substantial_ADJ
бельграно_ADV	belgrano_ADV
сарасвать_ADV	saraswati_NOUN
радостно_ADV	joyfully_ADV
слишком_ADV	too_ADV
млм_NOUN	mlm_NOUN
вежливость_NOUN	politeness_NOUN
слуцкие_ADJ	slutsky_ADV
порыв_NOUN	gust_VERB
больной_ADJ	sick_VERB
полицейский_NOUN	cop_VERB
рекомендовать_VERB	recommend_VERB
чудак_NOUN	weirdo_NOUN
прелесть_NOUN	precious_ADJ
число_NOUN	number_NOUN
нортгемптоншир_NOUN	northamptonshire_ADV
старение_NOUN	a_VERB
пен_NOUN	foam_VERB
пести_NOUN	peseta_NOUN
атака_NOUN	assault_NOUN
геморрагический_ADJ	hemorrhagic_ADJ
появление_NOUN	emergence_NOUN
сакка_NOUN	sacchi_NOUN
птолемя_NOUN	ptolemy_NOUN
моряк_NOUN	seaman_NOUN
длительный_ADJ	prolonge_VERB
фрика_NOUN	fricke_VERB
гвно_ADJ	gwen_ADV
противопехотный_ADJ	antipersonnel_ADV
спрингфилд_NOUN	springfiold_NOUN
скот_NOUN	cattle_NOUN
рють_NOUN	ruti_NOUN
сак_NOUN	sak_VERB
ро_NOUN	romy_NOUN
смена_NOUN	shift_NOUN
стойкий_ADJ	persistent_ADJ
карпата_NOUN	carpathian_NOUN
закрытие_NOUN	close_VERB
свадебный_ADJ	bridal_ADJ
раздвоить_VERB	bifurcate_VERB
шнур_NOUN	cord_ADV
поставка_NOUN	delivery_NOUN
труп_NOUN	corpse_VERB
контрастировать_VERB	contrast_VERB
ползучий_NOUN	repen_NOUN
питание_NOUN	nutrition_NOUN
бутылка_NOUN	bottle_NOUN
невозможный_ADJ	impossible_ADJ
реалистично_ADV	realistically_ADV
рай_NOUN	heaven_ADV
лев_NOUN	lefifth_ADJ
натать_VERB	natal_ADJ
горячо_ADJ	hot_ADJ
каетан_NOUN	tyl_ADV
богатый_ADJ	wealthier_ADJ
высоцкий_ADJ	vysotsky_ADV
маскарад_NOUN	masquerake_NOUN
локализация_NOUN	localization_NOUN
приказ_NOUN	order_NOUN
постоянный_ADJ	permanent_NOUN
морозиня_NOUN	morosini_NOUN
россель_NOUN	rossel_NOUN
гравитационно_ADV	gravitationally_ADV
ортис_NOUN	ortiz_PROPN
меньшевик_NOUN	menshevik_VERB
пол_NOUN	floor_NOUN
запрещать_VERB	prohibit_VERB
плоцк_NOUN	pock_VERB
чулок_NOUN	stock_VERB
взрывчатка_NOUN	explosive_ADJ
нерв_NOUN	nerve_VERB
клайд_NOUN	clyde_NOUN
частота_NOUN	frequency_NOUN
кристно_ADJ	christen_NOUN
пляж_NOUN	beach_VERB
реликварий_NOUN	reliquary_ADJ
сердечно_ADV	cordially_ADV
семейный_ADJ	family_NOUN
суета_NOUN	hustle_ADV
звонить_VERB	call_VERB
отказ_NOUN	refusal_ADJ
расквартирование_NOUN	quarter_VERB
метка_NOUN	tag_NOUN
высиживать_VERB	incubate_NOUN
дифференциация_NOUN	differentiation_NOUN
рента_NOUN	rent_NOUN
пора_NOUN	pore_NOUN
транзит_NOUN	transit_NOUN
ый_NOUN	wmd_NOUN
назер_VERB	nazaire_ADV
вовлечь_VERB	involve_VERB
кроуфорд_NOUN	crawford_NOUN
кэт_NOUN	cat_NOUN
краб_NOUN	crab_NOUN
юнион_NOUN	union_NOUN
макууть_NOUN	makuuchi_NOUN
стас_NOUN	stasofifth_ADJ
палладий_NOUN	palladium_NOUN
ургенч_NOUN	urgench_VERB
очищавать_VERB	purify_NOUN
отчетливо_ADV	distinctly_ADV
однодневка_NOUN	mayfly_NOUN
апостольский_ADJ	apostolic_ADJ
груша_NOUN	pear_NOUN
боярский_ADJ	boyarsky_ADV
возможный_ADJ	possibly_ADV
катастрофический_ADJ	disastrous_ADJ
мудро_ADV	wisely_ADV
слуга_NOUN	servant_NOUN
туалет_NOUN	toilet_NOUN
освятить_VERB	consecrate_VERB
пье_VERB	drink_VERB
сандалие_NOUN	sandal_NOUN
цент_NOUN	dime_NOUN
харден_NOUN	harden_ADV
несчастье_NOUN	unhappiness_NOUN
господин_NOUN	gentleman_NOUN
лорел_VERB	laurel_ADV
терять_VERB	lose_NOUN
организационный_ADJ	organisational_ADJ
товарищ_NOUN	tofifth_ADJ
бойня_NOUN	slaughter_NOUN
короб_NOUN	korobofifth_ADJ
проникновение_NOUN	infiltration_NOUN
лавр_NOUN	laurel_NOUN
знаком_NOUN	familiar_ADJ
кривая_NOUN	curve_NOUN
ёсинорь_VERB	kitase_VERB
динь_NOUN	d_VERB
лессинг_NOUN	less_VERB
манрика_NOUN	manrique_NOUN
консультация_NOUN	consultation_NOUN
юнайтед_NOUN	unit_ADJ
гильза_NOUN	casing_NOUN
арть_NOUN	arty_NOUN
желча_NOUN	bile_NOUN
косинский_NOUN	kosinski_NOUN
сальватор_NOUN	salvatore_ADJ
инквизиция_NOUN	inquisition_NOUN
узурпация_NOUN	usurp_VERB
мария_NOUN	mary_NOUN
гром_NOUN	gromofifth_ADJ
кадиллак_NOUN	cadillac_NOUN
ссориться_VERB	quarrell_VERB
уродливый_ADJ	ugly_ADV
