1.		aist_2012_c6bc0383ea448fcb7e5f45ac85a1afb2d12505ef	ru	Применение Онтологии при Синтезе Изображения по Тексту	http://legacy.aistconf.org/stuff/aist2012.pdf	TASK::Дистрибутивная_семантика(0.8309836983680725)|TASK::Морфологический_анализ(0.8243863582611084)|TASK::Построение_конкордансов(0.8214727640151978)|TASK::Автоматическое_реферирование(0.7756644487380981)|TASK::Синтаксический_анализ(0.7748113870620728)|TASK::Конечные_преобразователи(0.7497396469116211)|TASK::Языковые_модели(0.7393910884857178)|TASK::Тематическое_моделирование(0.738929271697998)|TASK::Извлечение_именованных_сущностей(0.7379180192947388)|TASK::Извлечение_ключевых_слов(0.7203729748725891)|TASK::Обработка_речи(0.7095963954925537)|TASK::Обнаружение_дубликатов(0.7025851011276245)
10	dialogue_2000_3352dbdabf12fd3abe650ab78a69d3b33550a8f6	ru	0.983901858329773	“восстанавливаемость Предложения”: Когнитивно-типологическая Мотивация Оформления Предложений с Именным Сказуемым	http://www.dialog-21.ru/digest/2000/articles/kalinina/	TASK::Морфологический_анализ(0.8113068342208862)|TASK::Дистрибутивная_семантика(0.7857258319854736)|TASK::Построение_конкордансов(0.7799162268638611)|TASK::Синтаксический_анализ(0.7318452000617981)|TASK::Обработка_речи(0.71966552734375)|TASK::Конечные_преобразователи(0.7105849981307983)|TASK::Автоматическое_реферирование(0.7095715403556824)|TASK::Извлечение_именованных_сущностей(0.7017849683761597)

15.		dialogue_2006_0b84d340edc8c21225ced251746f5013078b5df3	ru	Словарь «Языки Русских Городов»: Подбор Примеров И Интернет	http://www.dialog-21.ru/media/1929/belikov.pdf	TASK::Построение_конкордансов(0.8011191487312317)|TASK::Морфологический_анализ(0.7661397457122803)|TASK::Проверка_правописания(0.7265812158584595)|TASK::Дистрибутивная_семантика(0.7210336923599243)|TASK::Автоматическое_реферирование(0.7150492668151855)
1	dialogue_2008_92dc674e50f5feacea9e19b58409a4d06a687146	ru	0.9894684553146362	Паремии как Объект Лексикографии	http://www.dialog-21.ru/media/1728/7.pdf	TASK::Построение_конкордансов(0.7925222516059875)|TASK::Морфологический_анализ(0.7738819122314453)|TASK::Проверка_правописания(0.7284916639328003)|TASK::Дистрибутивная_семантика(0.7241981029510498)|TASK::Автоматическое_реферирование(0.7173013687133789)|TASK::Обработка_речи(0.7007713317871094)
2	dialogue_2009_af411bd52e2f3cf5f1e024262af7e10ce3efab08	ru	0.9860523343086243	Статистическая Оценка Функциональных Свойств Лексики по Материалам Интернета	http://www.dialog-21.ru/media/1555/05.pdf	TASK::Построение_конкордансов(0.8030147552490234)|TASK::Морфологический_анализ(0.7871513366699219)|TASK::Дистрибутивная_семантика(0.7332454919815063)|TASK::Проверка_правописания(0.724669873714447)|TASK::Автоматическое_реферирование(0.7224928736686707)
3	dialogue_2015_0aabf723846ce074071f86a3cec06629441d510e	ru	0.9842644929885864	Русские Лингвоспецифичные Лексические Единицы в Параллельных Корпусах: Возможности Исследования и «Подводные Камни»	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/ShmelevAD.pdf	TASK::Построение_конкордансов(0.8044893145561218)|TASK::Морфологический_анализ(0.7644611597061157)|TASK::Проверка_правописания(0.7400273084640503)|TASK::Дистрибутивная_семантика(0.7220934629440308)|TASK::Автоматическое_реферирование(0.711385190486908)|TASK::Обработка_речи(0.7049543857574463)
4	dialogue_2018_d96b445a13582434d34f6926199abb387f78d2fa	ru	0.984150230884552	Еще Раз О Микроконструкциях, Сформированных Служебными Словами: То И Дело	http://www.dialog-21.ru/media/4301/iomdinll.pdf	TASK::Построение_конкордансов(0.7901987433433533)|TASK::Морфологический_анализ(0.7885446548461914)|TASK::Дистрибутивная_семантика(0.7505451440811157)|TASK::Проверка_правописания(0.7247448563575745)|TASK::Автоматическое_реферирование(0.7097426652908325)|TASK::Синтаксический_анализ(0.7076414823532104)|TASK::Обработка_речи(0.7059742212295532)
5	dialogue_2016_70cc4173f4c190e0ad3d7190a5cc5b4fbb2da178	ru	0.9840799570083618	Дискурсивные Слова И Коммуникативы	http://www.dialog-21.ru/media/3423/sharonovia.pdf	TASK::Построение_конкордансов(0.7955089807510376)|TASK::Морфологический_анализ(0.7873625755310059)|TASK::Дистрибутивная_семантика(0.7596883177757263)|TASK::Обработка_речи(0.7319048643112183)|TASK::Проверка_правописания(0.7276147603988647)|TASK::Автоматическое_реферирование(0.7262045741081238)|TASK::Синтаксический_анализ(0.7073999047279358)
6	dialogue_2019_03f4c316f774af7eb5e83660acb0635578d6c9e8	ru	0.9840521812438965	Дискурсивные Слова В Корпусном Измерении: Одним Словом У Достоевского И Его Современников	http://www.dialog-21.ru/media/4585/baranovanplusdobrovolskij-do-043.pdf	TASK::Построение_конкордансов(0.7868492603302002)|TASK::Морфологический_анализ(0.7637593746185303)|TASK::Дистрибутивная_семантика(0.7435837388038635)|TASK::Автоматическое_реферирование(0.7135392427444458)|TASK::Проверка_правописания(0.7105711698532104)
7	dialogue_2010_bac342fbc105ac93542a4384306ec0a1c5ee7b46	ru	0.9836100935935974	Компиляция Или… Языковые Клише? Сравнивая Характерные для Авторского Стиля Наборы Словосочетаний	http://www.dialog-21.ru/media/1677/52.pdf	TASK::Построение_конкордансов(0.776254415512085)|TASK::Морфологический_анализ(0.7367186546325684)|TASK::Проверка_правописания(0.7167710065841675)
8	dialogue_2012_5c971351607a8c9d3467cd3fce4330e4e3568527	ru	0.9833762645721436	О Проекте Словаря Дискурсивных Единиц Русской Речи (На Корпусном Материале)	http://www.dialog-21.ru/media/1317/2.pdf	TASK::Построение_конкордансов(0.806605875492096)|TASK::Морфологический_анализ(0.7986093163490295)|TASK::Дистрибутивная_семантика(0.7493783235549927)|TASK::Обработка_речи(0.7444857358932495)|TASK::Автоматическое_реферирование(0.7311286926269531)|TASK::Проверка_правописания(0.7274991273880005)|TASK::Синтаксический_анализ(0.7072200775146484)|TASK::Тематическое_моделирование(0.7057679891586304)
9	dialogue_2011_8574fd6ac6f464346d7656fc5851639e2227eaa3	ru	0.9830154776573181	О Некоторых Лексических «Открытиях» на Материале Русской Спонтанной Речи (Корпусное Исследование)	http://www.dialog-21.ru/media/1413/13.pdf	TASK::Построение_конкордансов(0.7771993279457092)|TASK::Морфологический_анализ(0.7557573914527893)|TASK::Проверка_правописания(0.7265180349349976)|TASK::Дистрибутивная_семантика(0.7164076566696167)|TASK::Обработка_речи(0.7093721032142639)|TASK::Автоматическое_реферирование(0.7041140794754028)
10	dialogue_2017_4764b1d97f58093df9caa377385a9a280f81e3bc	ru	0.982653796672821	Дискурсивные Частицы и Способы их Перевода: ну в Романе Владимира Сорокина «Очередь»	http://www.dialog-21.ru/media/3907/dobrovol-skijdolevontinaib.pdf	TASK::Построение_конкордансов(0.7802945375442505)|TASK::Морфологический_анализ(0.7505948543548584)|TASK::Дистрибутивная_семантика(0.7137874364852905)|TASK::Обработка_речи(0.7137542366981506)|TASK::Проверка_правописания(0.7135794162750244)|TASK::Автоматическое_реферирование(0.702343225479126)

16.		dialogue_2006_616c78c53b3b322a4eea4418d1d10d9d1508cf12	ru	Русские Культурные Концепты в Европейской Лингвистической Перспективе: Слово Проблема	http://www.dialog-21.ru/media/2024/zaliznyak2.pdf	TASK::Построение_конкордансов(0.7754910588264465)|TASK::Морфологический_анализ(0.7364708185195923)|TASK::Дистрибутивная_семантика(0.7147300839424133)|TASK::Проверка_правописания(0.7130686044692993)
1	dialogue_2008_33f8132d7279f34984acd7ce373830bfdea6599f	ru	0.9853506088256836	Тексты А.платонова как Лингвистический Источник	http://www.dialog-21.ru/media/1745/24.pdf	TASK::Построение_конкордансов(0.785743236541748)|TASK::Морфологический_анализ(0.767170250415802)|TASK::Дистрибутивная_семантика(0.7427332401275635)|TASK::Проверка_правописания(0.7146514654159546)|TASK::Автоматическое_реферирование(0.7052661180496216)
